id,национальность
797475,Японцы
797509,Корейцы
797511,Русские
797512,Китайцы
797665,Китайцы
797731,Русские
797849,Русские
797858,Русские
797951,Украинцы
797956,Русские
797984,Белорусы
798007,Русские
798041,Украинцы
798048,Украинцы
798063,Эвенки
798350,Русские
798603,Русские
798847,Латыши
798920,Русские
799028,Русские
799138,Русские
799148,Русские
799156,Русские
799168,Русские
799487,Русские
799792,Русские
799797,Русские
799890,Евреи
799899,Русские
800001,Русские
800297,Русские
800310,Русские
800354,Немцы
800425,Русские
800464,Русские
800586,Евреи
800599,Немцы
800744,Белорусы
800753,Русские
800770,Евреи
800776,Русские
800848,Русские
801103,Русские
801127,нет данных
801128,Русские
801191,Украинцы
801192,Русские
801193,Украинцы
801286,Русские
801387,Русские
801548,Белорусы
801591,Украинцы
801618,Украинцы
801926,Русские
801998,Русские
802092,Русские
802319,Украинцы
802329,Русские
802863,Русские
802907,Русские
802917,Русские
803036,Китайцы
803038,Китайцы
803041,Китайцы
803042,Китайцы
803043,Китайцы
803045,Китайцы
803047,Китайцы
803049,Китайцы
803051,Китайцы
803055,Китайцы
803088,Японцы
803191,Украинцы
803218,Украинцы
803243,Русские
803355,Русские
803565,Русские
803701,Русские
803714,Украинцы
803745,Русские
803749,Русские
803834,Белорусы
803865,Русские
803881,Русские
804074,Украинцы
804109,Русские
804111,Украинцы
804122,Украинцы
804133,нет данных
804145,Украинцы
804146,Русские
804188,Украинцы
804212,Украинцы
804369,Украинцы
804409,Украинцы
804429,Русские
804570,Русские
804885,Украинцы
804910,Украинцы
804915,Украинцы
804923,Украинцы
804970,Русские
804989,Русские
805046,Евреи
805065,Евреи
805111,Японцы
805155,Белорусы
805196,Русские
805295,Русские
805368,Русские
805710,Украинцы
805762,Русские
805902,Украинцы
806043,Русские
806088,Русские
806272,Русские
806300,Русские
806309,Русские
806341,Русские
806360,Русские
806419,Русские
806584,нет данных
806623,Русские
806693,Русские
806729,нет данных
806733,Русские
806812,Поляки
806940,Поляки
806982,Украинцы
807000,Русские
807125,Русские
807127,Русские
807144,Русские
807149,Русские
807152,нет данных
807193,Русские
807194,Русские
807201,Русские
807234,Русские
807266,Русские
807270,Русские
807273,Русские
807275,Русские
807278,нет данных
807350,Русские
807362,Русские
807454,Русские
807681,Русские
807920,Русские
807979,Русские
807995,Русские
808164,Украинцы
808184,Белорусы
808215,Русские
808234,Русские
808235,Русские
808382,Русские
808408,Украинцы
808465,Украинцы
808571,Украинцы
808572,Украинцы
808579,Русские
808620,Русские
808683,Русские
808692,Русские
808919,Русские
808921,нет данных
808927,Русские
808934,Русские
808937,Русские
808940,Русские
808942,Русские
808950,Русские
808959,Русские
808964,нет данных
808967,Русские
808986,Русские
809206,Русские
809221,Поляки
809488,Русские
809489,Русские
809529,Русские
809533,Русские
809549,Русские
809569,Украинцы
809599,Русские
809650,Русские
810085,Русские
810107,Русские
810147,Русские
810312,Русские
810363,Русские
810522,Русские
810568,Русские
810619,Русские
810907,Русские
810924,Русские
811061,нет данных
811072,Китайцы
811104,Русские
811107,Русские
811176,Русские
811339,Украинцы
811402,Русские
811507,Русские
811801,Украинцы
811821,Русские
811852,Русские
811862,Русские
811938,Украинцы
812062,Русские
812301,Русские
812392,Русские
812441,Русские
812460,Русские
812487,Русские
812529,Русские
812530,Русские
812650,Русские
812687,Русские
812719,Русские
812768,Русские
812935,нет данных
813047,Евреи
813095,Русские
813111,Русские
813143,Русские
813354,Русские
813411,Русские
813494,Украинцы
813565,Евреи
813628,Украинцы
813638,Русские
813697,Эстонцы
813815,Евреи
813978,Русские
814134,Русские
814283,Поляки
814334,Украинцы
814370,Русские
814392,нет данных
814400,Русские
814404,Русские
814432,Белорусы
814604,Украинцы
814614,Русские
814741,Русские
814856,Русские
814999,Русские
