id,партийная принадлежность
1534669,нет данных
1534694,нет данных
1534714,нет данных
1534721,нет данных
1534729,нет данных
1534878,нет данных
1534886,нет данных
1534899,нет данных
1534903,нет данных
1534907,нет данных
1534921,нет данных
1534983,нет данных
1535064,нет данных
1535080,нет данных
1535085,нет данных
1535095,нет данных
1535102,нет данных
1535116,нет данных
1535118,нет данных
1535119,нет данных
1535271,нет данных
1535312,нет данных
1535382,нет данных
1535390,нет данных
1535393,нет данных
1535417,нет данных
1535418,нет данных
1535419,нет данных
1535482,нет данных
1535483,нет данных
1535690,нет данных
1535718,нет данных
1535779,нет данных
1535908,нет данных
1535943,нет данных
1535990,нет данных
1535996,нет данных
1536135,нет данных
1536136,нет данных
1536562,нет данных
1536630,нет данных
1536800,нет данных
1536801,нет данных
1536840,нет данных
1536871,нет данных
1536879,нет данных
1536917,нет данных
1536943,нет данных
1536965,нет данных
1536977,нет данных
1536985,нет данных
1536990,нет данных
1536993,нет данных
1536994,нет данных
